   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
   -1.0000   -0.9798   -0.9596   -0.9394   -0.9192   -0.8990   -0.8788   -0.8586   -0.8384   -0.8182   -0.7980   -0.7778   -0.7576   -0.7374   -0.7172   -0.6970   -0.6768   -0.6566   -0.6364   -0.6162   -0.5960   -0.5758   -0.5556   -0.5354   -0.5152   -0.4949   -0.4747   -0.4545   -0.4343   -0.4141   -0.3939   -0.3737   -0.3535   -0.3333   -0.3131   -0.2929   -0.2727   -0.2525   -0.2323   -0.2121   -0.1919   -0.1717   -0.1515   -0.1313   -0.1111   -0.0909   -0.0707   -0.0505   -0.0303   -0.0101    0.0101    0.0303    0.0505    0.0707    0.0909    0.1111    0.1313    0.1515    0.1717    0.1919    0.2121    0.2323    0.2525    0.2727    0.2929    0.3131    0.3333    0.3535    0.3737    0.3939    0.4141    0.4343    0.4545    0.4747    0.4949    0.5152    0.5354    0.5556    0.5758    0.5960    0.6162    0.6364    0.6566    0.6768    0.6970    0.7172    0.7374    0.7576    0.7778    0.7980    0.8182    0.8384    0.8586    0.8788    0.8990    0.9192    0.9394    0.9596    0.9798    1.0000
